user_id,age,occupation,gender
205478,33,executive/managerial,M
205479,20,K-12 student,M
205480,30,executive/managerial,M
205481,30,college/grad student,M
205483,28,college/grad student,M
205484,34,other or not specified,M
205485,29,sales/marketing,M
205488,31,self-employed,M
205490,26,sales/marketing,M
205492,29,executive/managerial,M
205493,30,college/grad student,F
205495,32,college/grad student,M
205496,29,college/grad student,M
205497,25,scientist,M
205498,34,executive/managerial,M
205501,18,homemaker,M
205508,28,clerical/admin,M
205509,23,sales/marketing,M
205510,33,artist,M
205511,32,college/grad student,M
205512,51,executive/managerial,M
205514,32,executive/managerial,M
205515,51,retired,F
205516,21,college/grad student,M
205517,32,artist,M
205519,20,technician/engineer,M
205520,36,sales/marketing,M
205522,30,other or not specified,F
205523,25,self-employed,M
205524,29,executive/managerial,M
205528,26,sales/marketing,M
205529,28,college/grad student,M
205530,8,K-12 student,M
205531,33,self-employed,M
205532,25,executive/managerial,M
205534,31,college/grad student,F
205537,26,college/grad student,F
205539,31,K-12 student,M
205540,29,other or not specified,M
205541,30,executive/managerial,M
205544,34,college/grad student,M
205546,31,executive/managerial,M
205547,32,other or not specified,M
205549,29,college/grad student,M
205551,36,lawyer,F
205552,27,executive/managerial,M
205553,9,self-employed,M
205554,32,college/grad student,M
205557,71,executive/managerial,M
205558,12,sales/marketing,F
205560,25,executive/managerial,M
205561,34,executive/managerial,M
205562,31,executive/managerial,M
205564,26,college/grad student,F
205565,26,executive/managerial,M
205569,26,scientist,M
205570,28,academic/educator,F
205573,12,sales/marketing,M
205575,27,other or not specified,M
205576,25,executive/managerial,M
205577,34,executive/managerial,F
205579,31,college/grad student,M
205581,32,executive/managerial,M
205583,33,executive/managerial,M
205585,29,scientist,M
205586,28,sales/marketing,M
205587,29,college/grad student,F
205589,26,K-12 student,M
205591,25,scientist,M
205592,33,sales/marketing,F
205594,34,college/grad student,F
205597,28,sales/marketing,M
205599,24,other or not specified,M
205600,41,college/grad student,F
205601,25,college/grad student,M
205602,16,sales/marketing,M
205604,29,executive/managerial,M
205605,29,executive/managerial,M
205606,30,homemaker,F
205608,22,K-12 student,M
205611,49,self-employed,M
205613,26,executive/managerial,M
205614,33,self-employed,M
205615,26,scientist,F
205616,33,self-employed,M
205618,26,college/grad student,M
205619,45,sales/marketing,M
205620,21,scientist,M
205622,33,sales/marketing,M
205623,41,writer,M
205626,31,college/grad student,F
205629,31,academic/educator,M
205631,32,sales/marketing,M
205632,28,executive/managerial,M
205633,29,executive/managerial,M
205635,30,scientist,M
205636,30,technician/engineer,M
205637,32,customer service,M
205638,26,scientist,M
205640,32,college/grad student,M
205641,31,college/grad student,M
205642,34,executive/managerial,M
205643,28,sales/marketing,M
205644,26,college/grad student,M
205645,32,other or not specified,F
205646,31,scientist,M
205649,34,sales/marketing,M
205650,26,executive/managerial,M
205651,26,sales/marketing,F
205654,26,executive/managerial,M
205655,32,college/grad student,M
205657,26,executive/managerial,F
205658,26,sales/marketing,M
205661,27,homemaker,F
205663,34,other or not specified,F
205665,26,executive/managerial,M
205666,34,college/grad student,M
205668,24,sales/marketing,M
205670,30,executive/managerial,M
205671,26,executive/managerial,M
205672,32,sales/marketing,M
205673,31,academic/educator,M
205675,43,executive/managerial,M
205677,28,homemaker,M
205679,25,college/grad student,F
205680,27,college/grad student,M
205685,26,executive/managerial,M
205687,25,college/grad student,M
205689,30,executive/managerial,M
205690,29,college/grad student,M
205693,26,executive/managerial,M
205695,29,college/grad student,M
205696,26,artist,F
205698,28,college/grad student,M
205702,32,scientist,M
205703,25,scientist,M
205705,21,other or not specified,M
205706,32,scientist,M
205710,33,sales/marketing,F
205712,33,sales/marketing,M
205713,29,executive/managerial,M
205715,31,college/grad student,M
205716,27,executive/managerial,M
205717,28,executive/managerial,M
205718,29,executive/managerial,M
205720,32,executive/managerial,M
205721,29,scientist,M
205723,34,sales/marketing,M
205725,34,academic/educator,M
205728,33,college/grad student,F
205729,32,college/grad student,F
205730,31,sales/marketing,F
205731,25,executive/managerial,M
205732,28,artist,M
205733,32,scientist,M
205734,28,scientist,F
205735,32,executive/managerial,M
205738,33,college/grad student,M
205739,42,other or not specified,M
205743,37,customer service,M
205745,29,artist,M
205746,26,college/grad student,M
205748,29,scientist,M
205750,18,K-12 student,M
205752,58,retired,F
205754,34,scientist,M
205755,43,technician/engineer,M
205756,30,college/grad student,M
205757,27,academic/educator,M
205759,25,sales/marketing,M
205761,27,college/grad student,M
205762,27,executive/managerial,M
205763,34,K-12 student,M
205765,26,executive/managerial,M
205767,25,executive/managerial,M
205768,24,sales/marketing,M
205771,34,executive/managerial,M
205772,31,executive/managerial,M
205775,32,college/grad student,F
205777,81,executive/managerial,F
205780,29,college/grad student,F
205782,26,college/grad student,M
205783,33,unemployed,M
205784,32,artist,M
205786,33,scientist,M
205787,28,college/grad student,M
205789,20,scientist,M
205791,31,sales/marketing,M
205792,33,college/grad student,M
205793,31,college/grad student,F
205794,33,scientist,M
205797,30,self-employed,M
205798,26,college/grad student,M
205799,33,sales/marketing,M
205800,25,executive/managerial,M
205801,25,self-employed,M
205803,39,scientist,M
205804,27,college/grad student,M
205805,30,college/grad student,F
205807,25,academic/educator,F
205808,30,other or not specified,M
205810,27,other or not specified,F
205811,34,sales/marketing,M
205812,29,sales/marketing,M
205816,34,sales/marketing,M
205819,29,tradesman/craftsman,M
205820,44,academic/educator,F
205821,32,technician/engineer,M
205822,32,self-employed,F
205823,29,college/grad student,F
205824,25,college/grad student,M
205827,33,college/grad student,M
205829,31,scientist,F
205830,27,college/grad student,F
205831,32,executive/managerial,M
205832,27,scientist,M
205833,33,academic/educator,F
205835,30,sales/marketing,M
205839,25,college/grad student,M
205841,32,college/grad student,M
205842,29,scientist,M
205843,27,scientist,M
205847,29,executive/managerial,M
205851,29,college/grad student,M
205852,25,sales/marketing,M
205854,26,scientist,M
205855,58,retired,F
205857,33,college/grad student,M
205861,30,college/grad student,M
205862,31,executive/managerial,M
205864,32,homemaker,F
205865,32,other or not specified,M
205869,51,executive/managerial,M
205870,30,tradesman/craftsman,M
205874,35,clerical/admin,M
205875,22,sales/marketing,M
205878,82,retired,M
205879,28,self-employed,F
205880,30,executive/managerial,M
205881,26,scientist,M
205884,28,self-employed,M
205886,29,sales/marketing,M
205888,27,other or not specified,M
205890,33,college/grad student,M
205894,25,sales/marketing,M
205896,57,retired,F
205898,34,executive/managerial,M
205899,34,self-employed,M
205900,31,executive/managerial,M
205901,9,K-12 student,M
205902,34,other or not specified,M
205903,26,other or not specified,M
205906,25,other or not specified,M
205907,28,college/grad student,F
205908,33,executive/managerial,M
205909,19,sales/marketing,M
205915,9,homemaker,F
205916,33,executive/managerial,M
205917,30,executive/managerial,M
205919,28,college/grad student,M
205921,31,scientist,M
205922,34,college/grad student,M
205925,28,sales/marketing,M
205929,29,self-employed,M
205930,34,college/grad student,M
205932,25,academic/educator,F
205933,50,executive/managerial,M
205934,33,programmer,M
205935,23,other or not specified,M
205936,33,homemaker,F
205939,27,executive/managerial,M
205941,21,K-12 student,F
205943,21,sales/marketing,M
205946,30,college/grad student,M
205947,86,executive/managerial,M
205949,90,scientist,F
205950,31,scientist,M
205951,27,sales/marketing,M
205952,34,college/grad student,M
205953,33,college/grad student,F
205956,25,K-12 student,M
205960,22,sales/marketing,M
205961,37,sales/marketing,M
205966,33,executive/managerial,M
205968,25,college/grad student,M
205969,31,academic/educator,F
205971,60,self-employed,F
205975,34,homemaker,M
205978,28,college/grad student,M
205980,33,self-employed,F
205982,25,artist,F
205983,33,executive/managerial,M
205984,30,scientist,M
205985,30,self-employed,F
205986,29,K-12 student,M
205988,25,scientist,M
205989,30,K-12 student,M
205990,26,scientist,M
205993,32,executive/managerial,M
205994,33,executive/managerial,M
205995,32,executive/managerial,M
205996,31,executive/managerial,M
205997,27,scientist,M
206001,49,self-employed,M
206003,34,scientist,M
206007,32,scientist,M
206010,30,sales/marketing,M
206013,34,sales/marketing,M
206014,26,other or not specified,M
206015,29,college/grad student,M
206016,27,self-employed,M
206017,32,clerical/admin,M
206018,34,college/grad student,M
206019,28,self-employed,M
206020,29,college/grad student,M
206025,21,sales/marketing,M
206029,32,college/grad student,F
206031,25,executive/managerial,M
206032,77,retired,M
206033,54,self-employed,F
206035,31,self-employed,F
206036,25,college/grad student,M
206037,29,other or not specified,F
206040,33,college/grad student,M
206042,28,executive/managerial,M
206043,32,college/grad student,F
206045,31,college/grad student,F
206046,30,scientist,M
206048,26,executive/managerial,M
206049,27,homemaker,M
206051,29,executive/managerial,M
206055,25,sales/marketing,M
206056,18,sales/marketing,M
206057,27,executive/managerial,M
206058,28,other or not specified,M
206059,31,college/grad student,M
206060,28,writer,M
206061,28,homemaker,M
206063,26,college/grad student,M
206064,33,other or not specified,M
206065,69,executive/managerial,M
206066,30,college/grad student,M
206067,25,sales/marketing,M
206068,32,sales/marketing,M
206070,32,executive/managerial,M
206072,26,college/grad student,M
206073,31,college/grad student,M
206074,20,homemaker,M
206075,33,college/grad student,M
206076,29,college/grad student,M
206078,31,artist,M
206079,49,self-employed,F
206080,28,K-12 student,M
206082,18,K-12 student,M
206083,26,scientist,M
206087,25,technician/engineer,M
206088,26,college/grad student,F
206090,30,college/grad student,F
206092,18,scientist,F
206094,27,tradesman/craftsman,M
206098,30,self-employed,M
206102,26,other or not specified,M
206104,32,other or not specified,M
206105,30,college/grad student,F
206106,30,sales/marketing,M
206107,29,executive/managerial,M
206109,25,K-12 student,M
206112,18,sales/marketing,M
206113,32,college/grad student,M
206114,33,self-employed,M
206115,30,other or not specified,M
206116,31,college/grad student,M
206117,19,sales/marketing,M
206118,33,programmer,M
206122,30,academic/educator,F
206123,28,scientist,M
206124,31,other or not specified,M
206126,27,sales/marketing,M
206127,26,homemaker,F
206128,26,college/grad student,M
206129,29,college/grad student,M
206131,28,self-employed,M
206135,34,academic/educator,M
206136,27,executive/managerial,M
206137,29,executive/managerial,M
206139,33,executive/managerial,M
206141,30,sales/marketing,M
206142,31,sales/marketing,M
206144,26,academic/educator,F
206146,31,technician/engineer,M
206151,33,executive/managerial,M
206152,31,scientist,M
206155,32,executive/managerial,M
206156,28,college/grad student,M
206158,32,executive/managerial,M
206161,25,executive/managerial,M
206163,43,academic/educator,M
206167,27,executive/managerial,M
206170,31,homemaker,F
206171,34,executive/managerial,M
206173,34,sales/marketing,M
206175,31,executive/managerial,M
206176,26,executive/managerial,M
206177,26,tradesman/craftsman,M
206182,31,tradesman/craftsman,M
206185,34,other or not specified,M
206186,28,executive/managerial,M
206187,31,sales/marketing,M
206189,25,executive/managerial,M
206190,21,other or not specified,M
206191,31,sales/marketing,M
206192,31,sales/marketing,M
206193,79,executive/managerial,M
206196,29,college/grad student,M
206197,29,self-employed,F
206202,34,sales/marketing,M
206203,34,scientist,F
206204,24,college/grad student,F
206209,25,technician/engineer,M
206211,38,other or not specified,M
206212,33,scientist,M
206215,28,sales/marketing,F
206218,25,college/grad student,M
206222,33,academic/educator,M
206223,30,college/grad student,M
206226,29,scientist,M
206230,38,sales/marketing,M
206232,26,technician/engineer,M
206234,34,college/grad student,M
206236,29,executive/managerial,M
206238,31,college/grad student,M
206239,31,sales/marketing,M
206240,21,sales/marketing,M
206242,32,executive/managerial,M
206244,34,executive/managerial,M
206247,25,K-12 student,M
206248,28,artist,F
206249,25,sales/marketing,M
206250,25,other or not specified,F
206251,18,sales/marketing,M
206253,28,other or not specified,M
206254,18,sales/marketing,M
206259,33,other or not specified,M
206261,33,executive/managerial,M
206263,34,academic/educator,F
206264,20,technician/engineer,M
206265,28,executive/managerial,F
206268,33,scientist,M
206269,22,scientist,M
206270,26,college/grad student,M
